accessed_date,duration_(secs),network_protocol,ip,bytes,accessed_Ffom,age,gender,country,membership,language,sales,returned,returned_amount,pay_method,timestamp,ano,mes,dia,hora
2017-03-17 15:02:59.946,1506,TCP  ,188.166.15.150,46,Chrome,43,Male,IT,Premium,English,900.24,No,0.0,Credit Card,2017-03-17 15:02:59.946,2017,3,17,15
2017-03-17 15:02:59.946,3210,TCP  ,188.166.226.113,40,Others,41,Male,JP,Premium,English,179.2,No,0.0,Cash,2017-03-17 15:02:59.946,2017,3,17,15
2017-03-17 15:03:06.614,3935,TCP  ,188.166.26.65,40,Others,46,Female,GB,Premium,Russian,143.36,No,0.0,Credit Card,2017-03-17 15:03:06.614,2017,3,17,15
2017-03-17 15:03:06.614,3209,TCP  ,188.167.131.91,48,Others,61,Male,PE,Premium,Spanish,0.0,Yes,1140.304,Others,2017-03-17 15:03:06.614,2017,3,17,15
2017-03-17 15:03:11.720,3348,TCP  ,188.167.149.88,46,Others,57,Female,CA,Premium,English,143.36,No,0.0,Credit Card,2017-03-17 15:03:11.720,2017,3,17,15
2017-03-17 15:03:11.720,2580,TCP  ,188.167.43.108,40,Others,62,Female,GB,Premium,polish,600.16,No,0.0,Cash,2017-03-17 15:03:11.720,2017,3,17,15
2017-03-17 15:03:42.301,4110,TCP  ,188.169.216.124,46,Others,41,Female,SE,Premium,Russian,30.3,No,0.0,Credit Card,2017-03-17 15:03:42.301,2017,3,17,15
2017-03-17 15:03:42.301,4087,TCP  ,188.170.196.108,40,Mozilla Firefox,29,Male,CA,Premium,Russian,5.23,No,0.0,Debit Card,2017-03-17 15:03:42.301,2017,3,17,15
2017-03-17 15:03:49.831,4956,TCP  ,188.170.196.127,92,Mozilla Firefox,36,Male,IT,Premium,Russian,15.69,No,0.0,Cash,2017-03-17 15:03:49.831,2017,3,17,15
2017-03-17 15:03:49.831,1968,TCP  ,188.170.198.64,44,Mozilla Firefox,21,Male,IT,Premium,Russian,26.15,No,0.0,Credit Card,2017-03-17 15:03:49.831,2017,3,17,15
2017-03-17 15:01:40.096,2103,TCP  ,188.17.158.134,561,Mozilla Firefox,51,Male,IT,Normal,Russian,0.0,Yes,1140.304,Credit Card,2017-03-17 15:01:40.096,2017,3,17,15
2017-03-17 15:01:40.096,1789,TCP  ,188.175.192.38,589,Mozilla Firefox,66,Female,CN,Normal,English,900.24,No,0.0,Debit Card,2017-03-17 15:01:40.096,2017,3,17,15
2017-03-17 15:01:40.096,3263,TCP  ,188.175.203.169,556,Mozilla Firefox,65,Female,IT,Normal,Spanish,107.52,No,0.0,Credit Card,2017-03-17 15:01:40.096,2017,3,17,15
2017-03-17 15:01:40.096,4311,TCP  ,188.177.121.42,515,Android App,39,Male,US,Normal,Spanish,203.3,No,0.0,Cash,2017-03-17 15:01:40.096,2017,3,17,15
2017-03-17 15:01:40.097,1583,TCP  ,188.18.64.196,702,Android App,47,Female,IN,Normal,Russian,600.17,No,0.0,Others,2017-03-17 15:01:40.097,2017,3,17,15
2017-03-17 15:01:40.097,4511,TCP  ,188.183.147.66,586,Android App,68,Male,IT,Normal,Spanish,900.24,No,0.0,Credit Card,2017-03-17 15:01:40.097,2017,3,17,15
2017-03-17 15:01:40.175,4381,TCP  ,188.186.212.28,1728,Android App,58,Female,IT,Normal,Russian,0.0,Yes,7.322,Cash,2017-03-17 15:01:40.175,2017,3,17,15
2017-03-17 15:01:40.175,3700,TCP  ,188.186.4.3,579,Android App,30,Female,US,Normal,Russian,121.98,No,0.0,Credit Card,2017-03-17 15:01:40.175,2017,3,17,15
2017-03-17 15:01:40.572,3525,TCP  ,188.187.147.162,561,Android App,28,Female,CA,Normal,Russian,900.24,No,0.0,Cash,2017-03-17 15:01:40.572,2017,3,17,15
2017-03-17 15:01:40.572,2179,TCP  ,188.187.24.77,589,Android App,32,Female,SE,Normal,Russian,35.84,No,0.0,Cash,2017-03-17 15:01:40.572,2017,3,17,15
2017-03-17 15:01:40.572,4760,TCP  ,188.190.50.16,702,Android App,18,Female,RU,Normal,Russian,900.24,No,0.0,Debit Card,2017-03-17 15:01:40.572,2017,3,17,15
2017-03-17 15:01:40.572,4253,TCP  ,188.190.59.35,586,Android App,47,Male,IN,Normal,Russian,1500.4,No,0.0,Credit Card,2017-03-17 15:01:40.572,2017,3,17,15
2017-03-17 15:01:40.573,4102,TCP  ,188.190.90.214,556,Android App,52,Female,CA,Normal,Russian,1050.0,No,0.0,Cash,2017-03-17 15:01:40.573,2017,3,17,15
2017-03-17 15:01:40.573,3337,TCP  ,188.194.235.113,515,Android App,59,Female,NO,Normal,Russian,179.2,No,0.0,Cash,2017-03-17 15:01:40.573,2017,3,17,15
2017-03-17 15:01:42.101,3287,TCP  ,188.207.91.167,639,Android App,56,Female,US,Normal,Dutch,203.3,No,0.0,Credit Card,2017-03-17 15:01:42.101,2017,3,17,15
2017-03-17 15:01:42.101,2556,TCP  ,188.208.219.118,614,Android App,20,Male,NO,Normal,English,58.65,No,0.0,Others,2017-03-17 15:01:42.101,2017,3,17,15
2017-03-17 15:01:42.367,1948,TCP  ,188.210.57.114,1728,Android App,43,Female,IT,Normal,English,162.64,No,0.0,Credit Card,2017-03-17 15:01:42.367,2017,3,17,15
2017-03-17 15:01:42.367,2080,TCP  ,188.210.60.74,579,Android App,44,Female,SE,Normal,German,0.0,Yes,91.485,Credit Card,2017-03-17 15:01:42.367,2017,3,17,15
2017-03-17 15:01:42.369,4308,TCP  ,188.212.23.201,639,Android App,48,Female,US,Normal,English,162.64,No,0.0,Debit Card,2017-03-17 15:01:42.369,2017,3,17,15
2017-03-17 15:01:42.369,3775,TCP  ,188.212.33.187,614,Android App,31,Male,PE,Normal,English,10.46,No,0.0,Credit Card,2017-03-17 15:01:42.369,2017,3,17,15
2017-03-17 15:05:40.341,4109,TCP  ,188.213.113.226,92,Android App,42,Male,KR,Premium,persian,900.24,No,0.0,Credit Card,2017-03-17 15:05:40.341,2017,3,17,15
2017-03-17 15:05:40.341,2579,TCP  ,188.213.152.244,132,Android App,31,Female,KR,Premium,persian,600.17,No,0.0,Credit Card,2017-03-17 15:05:40.341,2017,3,17,15
2017-03-17 15:05:48.813,3957,TCP  ,188.214.55.206,144,Android App,38,Female,CH,Premium,English,900.24,No,0.0,Credit Card,2017-03-17 15:05:48.813,2017,3,17,15
2017-03-17 15:05:48.813,3841,TCP  ,188.215.22.224,120,Android App,40,Female,CH,Premium,English,121.98,No,0.0,Cash,2017-03-17 15:05:48.813,2017,3,17,15
2017-03-17 15:02:53.678,1835,ICMP ,188.216.243.177,46,Android App,25,Male,JP,Premium,English,143.36,No,0.0,Cash,2017-03-17 15:02:53.678,2017,3,17,15
2017-03-17 15:02:53.678,4121,ICMP ,188.22.0.6,32,Chrome,49,Male,AT,Premium,English,26.15,No,0.0,Cash,2017-03-17 15:02:53.678,2017,3,17,15
2017-03-17 15:07:03.883,3627,TCP  ,188.222.33.127,46,Mozilla Firefox,65,Female,RU,Premium,English,11.73,No,0.0,Credit Card,2017-03-17 15:07:03.883,2017,3,17,15
2017-03-17 15:07:03.883,4633,TCP  ,188.223.161.21,40,Mozilla Firefox,48,Male,JP,Premium,English,0.0,Yes,130.112,Cash,2017-03-17 15:07:03.883,2017,3,17,15
2017-03-17 15:07:05.619,4376,TCP  ,188.223.40.222,92,Mozilla Firefox,29,Female,CH,Premium,English,162.64,No,0.0,Cash,2017-03-17 15:07:05.619,2017,3,17,15
2017-03-17 15:07:05.619,4829,TCP  ,188.223.71.103,44,Mozilla Firefox,18,Female,CA,Premium,English,71.68,No,0.0,Credit Card,2017-03-17 15:07:05.619,2017,3,17,15
2017-03-17 15:04:40.097,4206,TCP  ,188.223.95.51,556,Mozilla Firefox,41,Male,AU,Normal,English,0.0,Yes,28.462,Others,2017-03-17 15:04:40.097,2017,3,17,15
2017-03-17 15:04:40.097,3843,TCP  ,188.226.187.124,515,Mozilla Firefox,62,Female,IN,Normal,English,26.15,No,0.0,Credit Card,2017-03-17 15:04:40.097,2017,3,17,15
2017-03-17 15:04:40.097,2427,TCP  ,188.227.79.13,702,Mozilla Firefox,54,Female,IN,Normal,Russian,1500.4,No,0.0,Debit Card,2017-03-17 15:04:40.097,2017,3,17,15
2017-03-17 15:04:40.097,2734,TCP  ,188.230.12.223,586,Mozilla Firefox,35,Female,IT,Normal,Spanish,2400.68,No,0.0,Others,2017-03-17 15:04:40.097,2017,3,17,15
2017-03-17 15:04:40.571,2274,TCP  ,188.230.14.47,556,Mozilla Firefox,29,Male,CA,Normal,Russian,600.16,No,0.0,Debit Card,2017-03-17 15:04:40.571,2017,3,17,15
2017-03-17 15:04:40.571,3842,TCP  ,188.230.237.36,515,Mozilla Firefox,38,Female,US,Normal,English,0.0,Yes,1425.38,Cash,2017-03-17 15:04:40.571,2017,3,17,15
2017-03-17 15:04:40.571,2094,TCP  ,188.230.245.217,702,Android App,21,Female,US,Normal,English,1800.51,No,0.0,Others,2017-03-17 15:04:40.571,2017,3,17,15
2017-03-17 15:04:40.571,3851,TCP  ,188.230.26.176,586,Chrome,20,Female,AU,Normal,Spanish,26.15,No,0.0,Credit Card,2017-03-17 15:04:40.571,2017,3,17,15
2017-03-17 15:06:40.104,4028,TCP  ,188.230.94.78,561,Chrome,61,Female,US,Normal,Russian,26.15,No,0.0,Cash,2017-03-17 15:06:40.104,2017,3,17,15
