accessed_date,duration_(secs),network_protocol,ip,bytes,accessed_Ffom,age,gender,country,membership,language,sales,returned,returned_amount,pay_method,timestamp,ano,mes,dia,hora
2017-03-19 04:00:06.094,2033,TCP  ,5.39.74.123,46,Others,,Male,US,Premium,Spanish,121.98,No,0.0,Cash,2017-03-19 04:00:06.094,2017,3,19,4
2017-03-19 04:00:06.094,3577,TCP  ,5.41.158.124,40,Others,,Male,IT,Premium,Spanish,10.46,No,0.0,Credit Card,2017-03-19 04:00:06.094,2017,3,19,4
2017-03-19 04:00:10.314,4767,TCP  ,5.41.48.157,46,Others,,Female,PL,Premium,Spanish,1500.4,No,0.0,Others,2017-03-19 04:00:10.314,2017,3,19,4
2017-03-19 04:00:10.314,3750,TCP  ,5.43.1.232,40,Others,,Female,IT,Premium,Spanish,900.24,No,0.0,Credit Card,2017-03-19 04:00:10.314,2017,3,19,4
2017-03-19 04:00:44.156,1865,TCP  ,5.44.172.888,46,Others,,Female,CO,Premium,Spanish,900.24,No,0.0,Debit Card,2017-03-19 04:00:44.156,2017,3,19,4
2017-03-19 04:00:44.156,1802,TCP  ,5.44.174.6,40,Others,,Female,PL,Premium,Spanish,162.64,No,0.0,Cash,2017-03-19 04:00:44.156,2017,3,19,4
2017-03-19 04:00:56.680,3853,TCP  ,5.44.39.177,487,Safari,,Female,RU,Premium,Spanish,0.0,Yes,162.64,Cash,2017-03-19 04:00:56.680,2017,3,19,4
2017-03-19 04:00:56.680,2902,TCP  ,5.44.39.5,2493,Safari,,Male,AT,Premium,Spanish,1500.4,No,0.0,Debit Card,2017-03-19 04:00:56.680,2017,3,19,4
2017-03-19 04:01:11.545,4660,TCP  ,5.46.135.122,46,Safari,,Female,AU,Premium,Spanish,900.24,No,0.0,Others,2017-03-19 04:01:11.545,2017,3,19,4
2017-03-19 04:01:11.545,2810,TCP  ,5.46.171.238,40,Safari,,Female,CA,Premium,Spanish,0.0,Yes,130.112,Cash,2017-03-19 04:01:11.545,2017,3,19,4
2017-03-19 04:01:13.664,4071,TCP  ,5.46.210.226,40,Safari,,Male,CH,Premium,Spanish,121.98,No,0.0,Credit Card,2017-03-19 04:01:13.664,2017,3,19,4
2017-03-19 04:01:13.664,4444,TCP  ,5.46.226.64,46,Safari,,Female,CN,Premium,Spanish,35.84,No,0.0,Cash,2017-03-19 04:01:13.664,2017,3,19,4
2017-03-19 04:01:39.081,2123,TCP  ,5.58.31.58,419,Chrome,,Female,US,Premium,Spanish,5.23,No,0.0,Credit Card,2017-03-19 04:01:39.081,2017,3,19,4
2017-03-19 04:01:39.081,3449,TCP  ,5.62.1.26,2422,Chrome,,Female,PL,Premium,Spanish,600.16,No,0.0,Cash,2017-03-19 04:01:39.081,2017,3,19,4
2017-03-19 04:02:22.575,1893,TCP  ,5.62.4.52,106,Chrome,,Female,US,Premium,Spanish,2400.68,No,0.0,Cash,2017-03-19 04:02:22.575,2017,3,19,4
2017-03-19 04:02:22.575,4716,TCP  ,5.64.24.60,240,Chrome,,Male,IT,Premium,Spanish,5.23,No,0.0,Others,2017-03-19 04:02:22.575,2017,3,19,4
2017-03-19 04:02:38.247,3653,TCP  ,5.65.114.43,46,Chrome,,Male,IT,Premium,Spanish,162.64,No,0.0,Others,2017-03-19 04:02:38.247,2017,3,19,4
2017-03-19 04:02:38.247,1754,TCP  ,5.65.3.84,40,Chrome,,Female,US,Premium,Spanish,900.24,No,0.0,Cash,2017-03-19 04:02:38.247,2017,3,19,4
2017-03-19 04:02:33.230,4522,TCP  ,5.66.196.158,501,Chrome,,Male,CA,Premium,Spanish,81.32,No,0.0,Others,2017-03-19 04:02:33.230,2017,3,19,4
2017-03-19 04:02:33.230,4922,TCP  ,5.66.197.107,1684,Chrome,,Female,CN,Premium,Spanish,81.32,No,0.0,Debit Card,2017-03-19 04:02:33.230,2017,3,19,4
2017-03-19 04:03:24.216,4362,TCP  ,5.67.221.21,46,Chrome,,Female,US,Premium,Spanish,900.24,No,0.0,Cash,2017-03-19 04:03:24.216,2017,3,19,4
2017-03-19 04:03:24.216,3237,TCP  ,5.68.101.248,40,Others,,Male,AU,Premium,Spanish,121.98,No,0.0,Cash,2017-03-19 04:03:24.216,2017,3,19,4
2017-03-19 04:03:35.799,1878,TCP  ,5.69.151.126,46,Others,,Female,AT,Premium,Spanish,0.0,Yes,56.924,Credit Card,2017-03-19 04:03:35.799,2017,3,19,4
2017-03-19 04:03:35.799,2447,TCP  ,5.70.210.78,40,Others,,Female,CO,Premium,Spanish,60.6,No,0.0,Cash,2017-03-19 04:03:35.799,2017,3,19,4
2017-03-19 04:03:45.230,4907,TCP  ,5.70.79.260,46,Others,,Female,US,Premium,Spanish,600.16,No,0.0,Credit Card,2017-03-19 04:03:45.230,2017,3,19,4
2017-03-19 04:03:45.230,2905,TCP  ,5.71.190.192,40,Others,,Female,US,Premium,Spanish,15.15,No,0.0,Cash,2017-03-19 04:03:45.230,2017,3,19,4
2017-03-19 04:03:52.402,3150,TCP  ,5.71.30.98,40,Others,,Female,IT,Premium,Spanish,0.0,Yes,2700.765,Credit Card,2017-03-19 04:03:52.402,2017,3,19,4
2017-03-19 04:03:52.402,4772,TCP  ,5.71.86.17,46,Mozilla Firefox,,Female,US,Premium,Spanish,26.15,No,0.0,Cash,2017-03-19 04:03:52.402,2017,3,19,4
