accessed_date,duration_(secs),network_protocol,ip,bytes,accessed_Ffom,age,gender,country,membership,language,sales,returned,returned_amount,pay_method,timestamp,ano,mes,dia,hora
2017-03-21 18:00:04.453,4422,TCP  ,81.226.188.202,2883,Android App,,Male,CA,Premium,Spanish,0.0,No,0.0,Cash,2017-03-21 18:00:04.453,2017,3,21,18
2017-03-21 18:00:04.453,3583,TCP  ,81.230.196.172,3745,Android App,,Female,GB,Premium,swedish,81.32,No,0.0,Cash,2017-03-21 18:00:04.453,2017,3,21,18
2017-03-21 18:00:08.948,3213,TCP  ,81.23.24.132,3865,Android App,,Female,SE,Premium,Russian,0.0,No,0.0,Credit Card,2017-03-21 18:00:08.948,2017,3,21,18
2017-03-21 18:00:08.948,4178,TCP  ,81.23.24.134,2921,Android App,,Male,CA,Premium,Russian,5250.0,No,0.0,Cash,2017-03-21 18:00:08.948,2017,3,21,18
2017-03-21 18:00:23.043,4332,TCP  ,81.237.197.186,3019,Android App,,Female,IT,Premium,English,20.92,No,0.0,Others,2017-03-21 18:00:23.043,2017,3,21,18
2017-03-21 18:00:23.043,3581,TCP  ,81.240.116.203,3809,Android App,,Female,CN,Premium,English,162.64,No,0.0,Credit Card,2017-03-21 18:00:23.043,2017,3,21,18
2017-03-21 18:00:43.992,4900,TCP  ,81.240.218.183,46,Android App,,Female,IT,Premium,English,179.2,No,0.0,Debit Card,2017-03-21 18:00:43.992,2017,3,21,18
2017-03-21 18:00:43.992,2809,TCP  ,81.24.117.150,40,Chrome,,Female,US,Premium,Russian,0.0,No,0.0,Others,2017-03-21 18:00:43.992,2017,3,21,18
2017-03-21 18:00:28.045,4688,TCP  ,81.241.174.80,3745,Mozilla Firefox,,Male,IN,Premium,Dutch,143.36,No,0.0,Debit Card,2017-03-21 18:00:28.045,2017,3,21,18
2017-03-21 18:00:28.045,2000,TCP  ,81.244.173.179,2953,Mozilla Firefox,,Male,IT,Premium,English,81.32,No,0.0,Cash,2017-03-21 18:00:28.045,2017,3,21,18
2017-03-21 18:00:38.951,2965,TCP  ,81.244.42.121,977,Mozilla Firefox,,Female,IT,Premium,English,0.0,No,0.0,Others,2017-03-21 18:00:38.951,2017,3,21,18
2017-03-21 18:00:38.951,2583,TCP  ,81.244.88.186,1457,Mozilla Firefox,,Male,US,Premium,Spanish,0.0,No,0.0,Credit Card,2017-03-21 18:00:38.951,2017,3,21,18
2017-03-21 18:00:42.569,1584,TCP  ,81.245.243.103,2987,Mozilla Firefox,,Male,CA,Premium,English,600.16,No,0.0,Cash,2017-03-21 18:00:42.569,2017,3,21,18
2017-03-21 18:00:42.569,4745,TCP  ,81.248.7.156,3849,Mozilla Firefox,,Female,SE,Premium,English,75.75,No,0.0,Debit Card,2017-03-21 18:00:42.569,2017,3,21,18
2017-03-21 18:00:47.064,3278,TCP  ,81.249.96.71,1477,Mozilla Firefox,,Female,RU,Premium,English,0.0,No,0.0,Others,2017-03-21 18:00:47.064,2017,3,21,18
2017-03-21 18:00:47.064,4916,TCP  ,81.25.53.60,4589,Mozilla Firefox,,Female,IN,Premium,Russian,81.32,No,0.0,Cash,2017-03-21 18:00:47.064,2017,3,21,18
2017-03-21 18:00:48.462,3004,TCP  ,81.254.26.242,3745,Mozilla Firefox,,Female,CA,Premium,French,1500.4,No,0.0,Credit Card,2017-03-21 18:00:48.462,2017,3,21,18
2017-03-21 18:00:48.462,4499,TCP  ,81.30.180.139,2921,Mozilla Firefox,,Female,NO,Premium,Russian,0.0,No,0.0,Cash,2017-03-21 18:00:48.462,2017,3,21,18
2017-03-21 18:01:03.171,4241,TCP  ,81.34.173.161,2883,Chrome,,Male,IT,Premium,English,179.2,No,0.0,Others,2017-03-21 18:01:03.171,2017,3,21,18
2017-03-21 18:01:03.171,4250,TCP  ,81.34.79.186,3865,Chrome,,Female,SE,Premium,Spanish,10.46,No,0.0,Credit Card,2017-03-21 18:01:03.171,2017,3,21,18
2017-03-21 18:01:08.758,2397,TCP  ,81.36.254.194,3929,Chrome,,Female,US,Premium,Spanish,81.32,No,0.0,Cash,2017-03-21 18:01:08.758,2017,3,21,18
2017-03-21 18:01:08.758,3408,TCP  ,81.40.43.107,3025,Chrome,,Male,PE,Premium,Spanish,107.52,No,0.0,Debit Card,2017-03-21 18:01:08.758,2017,3,21,18
2017-03-21 18:01:23.716,3840,TCP  ,81.51.65.242,3291,Microsoft Edge,,Female,CH,Premium,French,900.24,No,0.0,Others,2017-03-21 18:01:23.716,2017,3,21,18
2017-03-21 18:01:23.716,3564,TCP  ,81.57.50.195,3937,Microsoft Edge,,Female,CA,Premium,English,600.16,No,0.0,Cash,2017-03-21 18:01:23.716,2017,3,21,18
2017-03-21 18:01:29.228,1769,TCP  ,81.64.12.246,3809,Microsoft Edge,,Female,AU,Premium,French,30.3,No,0.0,Others,2017-03-21 18:01:29.228,2017,3,21,18
2017-03-21 18:01:29.228,3352,TCP  ,81.65.15.261,3709,Microsoft Edge,,Female,IN,Premium,French,40.66,No,0.0,Debit Card,2017-03-21 18:01:29.228,2017,3,21,18
2017-03-21 18:02:00.629,1929,TCP  ,81.7.17.60,144,Microsoft Edge,,Male,IN,Premium,English,20.92,No,0.0,Cash,2017-03-21 18:02:00.629,2017,3,21,18
2017-03-21 18:02:00.629,4245,TCP  ,81.82.232.169,120,Microsoft Edge,,Female,IT,Premium,English,71.68,No,0.0,Cash,2017-03-21 18:02:00.629,2017,3,21,18
2017-03-21 18:01:44.098,2112,TCP  ,81.83.12.232,2883,Safari,,Male,CA,Premium,English,0.0,No,0.0,Credit Card,2017-03-21 18:01:44.098,2017,3,21,18
2017-03-21 18:01:44.098,4143,TCP  ,81.83.156.130,3745,Safari,,Female,US,Premium,English,600.16,No,0.0,Cash,2017-03-21 18:01:44.098,2017,3,21,18
2017-03-21 18:01:44.440,1509,TCP  ,81.95.178.262,2393,Safari,,Female,US,Premium,Spanish,0.0,No,0.0,Credit Card,2017-03-21 18:01:44.440,2017,3,21,18
2017-03-21 18:01:44.440,3601,TCP  ,81.95.185.59,6662,Safari,,Female,AU,Premium,Russian,900.24,No,0.0,Cash,2017-03-21 18:01:44.440,2017,3,21,18
2017-03-21 18:01:52.041,3091,TCP  ,81.97.76.76,3745,Others,,Male,CN,Premium,English,20.92,No,0.0,Cash,2017-03-21 18:01:52.041,2017,3,21,18
2017-03-21 18:01:52.041,4053,TCP  ,81.99.242.241,2937,Others,,Female,IN,Premium,English,71.68,No,0.0,Cash,2017-03-21 18:01:52.041,2017,3,21,18
2017-03-21 18:02:04.150,4071,TCP  ,82.0.8.19,2883,Others,,Male,US,Premium,English,30.3,No,0.0,Cash,2017-03-21 18:02:04.150,2017,3,21,18
2017-03-21 18:02:04.150,3830,TCP  ,82.1.120.72,3745,Others,,Female,GB,Premium,English,35.84,No,0.0,Cash,2017-03-21 18:02:04.150,2017,3,21,18
2017-03-21 18:02:13.355,2098,TCP  ,82.1.124.194,3745,Others,,Female,RU,Premium,English,5.23,No,0.0,Debit Card,2017-03-21 18:02:13.355,2017,3,21,18
2017-03-21 18:02:13.355,1595,TCP  ,82.102.14.132,2969,Others,,Female,IT,Premium,English,30.3,No,0.0,Cash,2017-03-21 18:02:13.355,2017,3,21,18
2017-03-21 18:02:40.456,4420,TCP  ,82.102.14.132,92,Others,,Female,CH,Premium,English,58.65,No,0.0,Debit Card,2017-03-21 18:02:40.456,2017,3,21,18
2017-03-21 18:02:40.456,4588,TCP  ,82.109.66.193,44,Others,,Female,PR,Premium,English,900.24,No,0.0,Others,2017-03-21 18:02:40.456,2017,3,21,18
2017-03-21 18:02:25.406,2412,TCP  ,82.112.140.154,2899,Safari,,Male,CN,Premium,English,2100.0,No,0.0,Debit Card,2017-03-21 18:02:25.406,2017,3,21,18
2017-03-21 18:02:25.406,2098,TCP  ,82.112.156.144,3745,Safari,,Male,IT,Premium,English,3000.85,No,0.0,Others,2017-03-21 18:02:25.406,2017,3,21,18
2017-03-21 18:02:34.806,2471,TCP  ,82.112.194.235,3745,Safari,,Female,CA,Premium,italian,3000.85,No,0.0,Cash,2017-03-21 18:02:34.806,2017,3,21,18
2017-03-21 18:02:34.806,2300,TCP  ,82.113.121.82,2921,Safari,,Male,IT,Premium,English,600.17,No,0.0,Cash,2017-03-21 18:02:34.806,2017,3,21,18
2017-03-21 18:02:46.602,2736,TCP  ,82.113.99.2038,2899,IOS App,,Male,CA,Premium,German,0.0,No,0.0,Debit Card,2017-03-21 18:02:46.602,2017,3,21,18
2017-03-21 18:02:46.602,1994,TCP  ,82.113.99.2175,3745,Microsoft Edge,,Male,NO,Premium,English,900.24,No,0.0,Credit Card,2017-03-21 18:02:46.602,2017,3,21,18
2017-03-21 18:03:12.057,3638,TCP  ,82.117.226.81,46,IOS App,,Female,IT,Premium,Russian,58.65,No,0.0,Credit Card,2017-03-21 18:03:12.057,2017,3,21,18
2017-03-21 18:03:12.057,1577,TCP  ,82.117.251.47,40,IOS App,,Female,RU,Premium,Russian,162.64,No,0.0,Cash,2017-03-21 18:03:12.057,2017,3,21,18
2017-03-21 18:03:12.146,3136,TCP  ,82.120.204.25,46,IOS App,,Female,GB,Premium,French,11.73,No,0.0,Credit Card,2017-03-21 18:03:12.146,2017,3,21,18
2017-03-21 18:03:12.146,3507,TCP  ,82.12.157.249,40,IOS App,,Female,JP,Premium,English,15.69,No,0.0,Credit Card,2017-03-21 18:03:12.146,2017,3,21,18
2017-03-21 18:02:55.116,3877,TCP  ,82.125.231.152,3745,IOS App,,Female,CA,Premium,English,121.98,No,0.0,Cash,2017-03-21 18:02:55.116,2017,3,21,18
2017-03-21 18:02:55.116,4341,TCP  ,82.127.2.224,2889,Chrome,,Female,US,Premium,English,900.24,No,0.0,Cash,2017-03-21 18:02:55.116,2017,3,21,18
2017-03-21 18:03:06.967,3311,TCP  ,82.13.157.72,2883,Chrome,,Male,IN,Premium,English,0.0,No,0.0,Credit Card,2017-03-21 18:03:06.967,2017,3,21,18
2017-03-21 18:03:06.967,2938,TCP  ,82.13.216.90,3745,Chrome,,Female,US,Premium,English,1500.4,No,0.0,Cash,2017-03-21 18:03:06.967,2017,3,21,18
2017-03-21 18:03:27.106,3049,TCP  ,82.131.81.246,40,Chrome,,Female,RU,Premium,Spanish,121.98,No,0.0,Debit Card,2017-03-21 18:03:27.106,2017,3,21,18
2017-03-21 18:03:27.106,4019,TCP  ,82.131.88.216,46,Chrome,,Female,KR,Premium,Spanish,10.46,No,0.0,Cash,2017-03-21 18:03:27.106,2017,3,21,18
2017-03-21 18:03:15.559,4674,TCP  ,82.132.184.180,3745,Chrome,,Female,IT,Premium,English,203.3,No,0.0,Cash,2017-03-21 18:03:15.559,2017,3,21,18
2017-03-21 18:03:15.559,4868,TCP  ,82.132.186.71,2921,Chrome,,Female,CH,Premium,English,900.24,No,0.0,Cash,2017-03-21 18:03:15.559,2017,3,21,18
2017-03-21 18:03:26.344,4575,TCP  ,82.132.187.258,3019,Chrome,,Female,AR,Premium,English,10.46,No,0.0,Cash,2017-03-21 18:03:26.344,2017,3,21,18
2017-03-21 18:03:26.344,1766,TCP  ,82.132.212.105,3809,Chrome,,Male,IT,Premium,English,121.98,No,0.0,Debit Card,2017-03-21 18:03:26.344,2017,3,21,18
2017-03-21 18:03:53.729,3542,TCP  ,82.132.215.1883,40,Chrome,,Male,GB,Premium,English,0.0,No,0.0,Others,2017-03-21 18:03:53.729,2017,3,21,18
2017-03-21 18:03:53.729,4059,TCP  ,82.132.215.2010,46,Others,,Male,CH,Premium,English,203.3,No,0.0,Credit Card,2017-03-21 18:03:53.729,2017,3,21,18
2017-03-21 18:03:35.454,4555,TCP  ,82.132.217.20,3745,Others,,Female,AU,Premium,English,203.3,No,0.0,Credit Card,2017-03-21 18:03:35.454,2017,3,21,18
2017-03-21 18:03:35.454,3274,TCP  ,82.132.219.106,2889,Others,,Female,RU,Premium,English,5250.0,No,0.0,Debit Card,2017-03-21 18:03:35.454,2017,3,21,18
2017-03-21 18:03:46.365,4706,TCP  ,82.132.220.2584,2915,Others,,Male,US,Premium,English,15.69,No,0.0,Credit Card,2017-03-21 18:03:46.365,2017,3,21,18
2017-03-21 18:03:46.365,2600,TCP  ,82.132.220.2760,3745,Others,,Female,DE,Premium,English,5250.0,No,0.0,Cash,2017-03-21 18:03:46.365,2017,3,21,18
2017-03-21 18:03:55.006,4180,TCP  ,82.132.221.191,3745,Others,,Female,US,Premium,English,179.2,No,0.0,Cash,2017-03-21 18:03:55.006,2017,3,21,18
2017-03-21 18:03:55.006,2550,TCP  ,82.132.223.123,2937,Mozilla Firefox,,Female,FI,Premium,English,121.98,No,0.0,Debit Card,2017-03-21 18:03:55.006,2017,3,21,18
2017-03-21 18:04:05.958,2581,TCP  ,82.132.224.1140,2429,Mozilla Firefox,,Male,IT,Premium,English,600.16,No,0.0,Debit Card,2017-03-21 18:04:05.958,2017,3,21,18
2017-03-21 18:04:05.958,3319,TCP  ,82.132.224.1220,3377,Mozilla Firefox,,Male,JP,Premium,English,1500.4,No,0.0,Cash,2017-03-21 18:04:05.958,2017,3,21,18
2017-03-21 18:04:06.926,1740,TCP  ,82.132.228.1554,2883,Mozilla Firefox,,Female,US,Premium,English,1500.4,No,0.0,Debit Card,2017-03-21 18:04:06.926,2017,3,21,18
2017-03-21 18:04:06.926,4412,TCP  ,82.132.228.1659,3745,Mozilla Firefox,,Female,US,Premium,English,0.0,No,0.0,Others,2017-03-21 18:04:06.926,2017,3,21,18
2017-03-21 18:04:26.732,4403,TCP  ,82.132.230.10,40,Mozilla Firefox,,Female,CN,Premium,English,0.0,No,0.0,Cash,2017-03-21 18:04:26.732,2017,3,21,18
2017-03-21 18:04:26.732,2570,TCP  ,82.132.230.201,46,Android App,,Male,PE,Premium,English,23.46,No,0.0,Cash,2017-03-21 18:04:26.732,2017,3,21,18
2017-03-21 18:04:14.841,3738,TCP  ,82.132.230.62,3745,Android App,,Female,IN,Premium,English,81.32,No,0.0,Cash,2017-03-21 18:04:14.841,2017,3,21,18
2017-03-21 18:04:14.841,3517,TCP  ,82.132.232.2507,2937,Android App,,Female,AR,Premium,English,23.46,No,0.0,Cash,2017-03-21 18:04:14.841,2017,3,21,18
2017-03-21 18:04:30.916,3270,TCP  ,82.132.232.2677,226,Android App,,Female,IT,Premium,English,0.0,No,0.0,Cash,2017-03-21 18:04:30.916,2017,3,21,18
2017-03-21 18:04:30.916,4770,TCP  ,82.132.235.180,360,Android App,,Female,PL,Premium,English,3000.85,No,0.0,Debit Card,2017-03-21 18:04:30.916,2017,3,21,18
2017-03-21 18:01:40.064,3558,TCP  ,82.132.235.226,561,Android App,,Female,IT,Normal,English,81.32,No,0.0,Cash,2017-03-21 18:01:40.064,2017,3,21,18
2017-03-21 18:01:40.064,2221,TCP  ,82.132.235.242,589,Android App,,Male,JP,Normal,English,26.15,No,0.0,Others,2017-03-21 18:01:40.064,2017,3,21,18
2017-03-21 18:01:40.067,3249,TCP  ,82.132.238.1088,1726,Android App,,Male,AU,Normal,French,0.0,No,0.0,Credit Card,2017-03-21 18:01:40.067,2017,3,21,18
2017-03-21 18:01:40.067,3016,TCP  ,82.132.238.1154,533,Android App,,Female,AU,Normal,English,40.66,No,0.0,Cash,2017-03-21 18:01:40.067,2017,3,21,18
2017-03-21 18:01:40.093,4652,TCP  ,82.132.239.106,702,Android App,,Male,US,Normal,English,20.92,No,0.0,Credit Card,2017-03-21 18:01:40.093,2017,3,21,18
2017-03-21 18:01:40.093,3484,TCP  ,82.132.243.2092,586,Android App,,Female,KR,Normal,English,0.0,No,0.0,Cash,2017-03-21 18:01:40.093,2017,3,21,18
2017-03-21 18:01:40.094,3549,TCP  ,82.132.243.2233,556,Android App,,Female,RU,Normal,English,0.0,No,0.0,Cash,2017-03-21 18:01:40.094,2017,3,21,18
2017-03-21 18:01:40.094,1980,TCP  ,82.132.245.90,515,Android App,,Female,IT,Normal,English,26.15,No,0.0,Credit Card,2017-03-21 18:01:40.094,2017,3,21,18
2017-03-21 18:01:40.550,2935,TCP  ,82.132.246.1259,702,Android App,,Male,JP,Normal,English,1500.4,No,0.0,Credit Card,2017-03-21 18:01:40.550,2017,3,21,18
2017-03-21 18:01:40.550,2350,TCP  ,82.132.246.1328,586,Android App,,Female,IN,Normal,English,1500.4,No,0.0,Credit Card,2017-03-21 18:01:40.550,2017,3,21,18
2017-03-21 18:01:40.550,4755,TCP  ,82.135.206.202,556,Android App,,Male,CA,Normal,English,600.16,No,0.0,Cash,2017-03-21 18:01:40.550,2017,3,21,18
2017-03-21 18:01:40.550,4559,TCP  ,82.135.237.84,515,Android App,,Male,IT,Normal,English,203.3,No,0.0,Cash,2017-03-21 18:01:40.550,2017,3,21,18
2017-03-21 18:01:40.596,3164,TCP  ,82.135.244.149,561,Android App,,Female,DE,Normal,English,75.75,No,0.0,Credit Card,2017-03-21 18:01:40.596,2017,3,21,18
2017-03-21 18:01:40.596,4335,TCP  ,82.140.178.52,589,Android App,,Male,RU,Normal,English,5.23,No,0.0,Credit Card,2017-03-21 18:01:40.596,2017,3,21,18
2017-03-21 18:01:42.302,1635,TCP  ,82.140.211.19,639,Android App,,Female,US,Normal,Russian,2400.68,No,0.0,Cash,2017-03-21 18:01:42.302,2017,3,21,18
2017-03-21 18:01:42.302,3339,TCP  ,82.14.114.213,614,Android App,,Female,US,Normal,English,0.0,No,0.0,Cash,2017-03-21 18:01:42.302,2017,3,21,18
2017-03-21 18:01:42.532,4810,TCP  ,82.14.136.167,639,Android App,,Female,US,Normal,English,5250.0,No,0.0,Cash,2017-03-21 18:01:42.532,2017,3,21,18
2017-03-21 18:01:42.532,1696,TCP  ,82.144.203.39,614,Chrome,,Male,IT,Normal,Russian,0.0,No,0.0,Credit Card,2017-03-21 18:01:42.532,2017,3,21,18
2017-03-21 18:04:25.090,2799,TCP  ,82.145.208.36,2883,Mozilla Firefox,,Female,IT,Premium,English,121.98,No,0.0,Credit Card,2017-03-21 18:04:25.090,2017,3,21,18
2017-03-21 18:04:25.090,2628,TCP  ,82.145.208.40,3745,Mozilla Firefox,,Female,AR,Premium,French,5250.0,No,0.0,Credit Card,2017-03-21 18:04:25.090,2017,3,21,18
2017-03-21 18:04:34.396,1575,TCP  ,82.145.208.50,3745,Mozilla Firefox,,Male,JP,Premium,English,5.23,No,0.0,Cash,2017-03-21 18:04:34.396,2017,3,21,18
2017-03-21 18:04:34.396,3317,TCP  ,82.145.208.81,3009,Mozilla Firefox,,Female,IN,Premium,French,15.69,No,0.0,Credit Card,2017-03-21 18:04:34.396,2017,3,21,18
2017-03-21 18:04:35.921,4495,TCP  ,82.145.209.1521,2469,Mozilla Firefox,,Female,IT,Premium,Spanish,143.36,No,0.0,Credit Card,2017-03-21 18:04:35.921,2017,3,21,18
2017-03-21 18:04:35.921,4850,TCP  ,82.145.209.1625,3701,Mozilla Firefox,,Male,AT,Premium,swahili,0.0,No,0.0,Others,2017-03-21 18:04:35.921,2017,3,21,18
2017-03-21 18:01:52.895,3096,TCP  ,82.145.210.403,2227,Mozilla Firefox,,Female,CH,Premium,English,15.69,No,0.0,Debit Card,2017-03-21 18:01:52.895,2017,3,21,18
2017-03-21 18:01:52.895,3241,TCP  ,82.145.210.410,3981,Mozilla Firefox,,Female,CA,Premium,English,0.0,No,0.0,Cash,2017-03-21 18:01:52.895,2017,3,21,18
2017-03-21 18:04:44.880,2485,TCP  ,82.145.210.417,2899,Mozilla Firefox,,Female,RU,Premium,English,0.0,No,0.0,Credit Card,2017-03-21 18:04:44.880,2017,3,21,18
2017-03-21 18:04:44.880,4148,TCP  ,82.145.211.182,3865,Mozilla Firefox,,Female,IT,Premium,Spanish,45.45,No,0.0,Cash,2017-03-21 18:04:44.880,2017,3,21,18
2017-03-21 18:04:53.782,2850,TCP  ,82.145.211.183,3809,Android App,,Male,IT,Premium,English,900.24,No,0.0,Others,2017-03-21 18:04:53.782,2017,3,21,18
2017-03-21 18:04:53.782,3450,TCP  ,82.145.211.195,3057,Chrome,,Female,US,Premium,German,0.0,No,0.0,Cash,2017-03-21 18:04:53.782,2017,3,21,18
2017-03-21 18:05:04.026,4605,TCP  ,82.145.211.206,2915,Chrome,,Female,US,Premium,French,81.32,No,0.0,Credit Card,2017-03-21 18:05:04.026,2017,3,21,18
2017-03-21 18:05:04.026,2073,TCP  ,82.145.211.218,3745,Chrome,,Female,IT,Premium,English,35.19,No,0.0,Cash,2017-03-21 18:05:04.026,2017,3,21,18
2017-03-21 18:05:11.871,1693,TCP  ,82.145.216.199,3745,Chrome,,Female,IT,Premium,English,1500.4,No,0.0,Credit Card,2017-03-21 18:05:11.871,2017,3,21,18
2017-03-21 18:05:11.871,3051,TCP  ,82.145.218.158,2921,Chrome,,Female,AU,Premium,English,20.92,No,0.0,Credit Card,2017-03-21 18:05:11.871,2017,3,21,18
2017-03-21 18:02:40.939,3581,TCP  ,82.145.219.114,482,Chrome,,Female,IT,Premium,French,900.24,No,0.0,Cash,2017-03-21 18:02:40.939,2017,3,21,18
2017-03-21 18:02:40.939,1914,TCP  ,82.145.219.121,607,IOS App,,Male,RU,Premium,French,162.64,No,0.0,Cash,2017-03-21 18:02:40.939,2017,3,21,18
2017-03-21 18:05:23.353,3507,TCP  ,82.145.219.131,2883,IOS App,,Female,IT,Premium,Spanish,600.16,No,0.0,Debit Card,2017-03-21 18:05:23.353,2017,3,21,18
2017-03-21 18:05:23.353,4153,TCP  ,82.145.219.139,3745,IOS App,,Male,PL,Premium,French,179.2,No,0.0,Cash,2017-03-21 18:05:23.353,2017,3,21,18
2017-03-21 18:05:25.245,3434,TCP  ,82.145.219.152,2529,IOS App,,Male,US,Premium,English,107.52,No,0.0,Cash,2017-03-21 18:05:25.245,2017,3,21,18
2017-03-21 18:05:25.245,1769,TCP  ,82.145.219.164,5593,IOS App,,Female,JP,Premium,English,2100.0,No,0.0,Debit Card,2017-03-21 18:05:25.245,2017,3,21,18
2017-03-21 18:05:30.886,2764,TCP  ,82.145.219.176,4773,IOS App,,Male,JP,Premium,English,900.24,No,0.0,Others,2017-03-21 18:05:30.886,2017,3,21,18
