accessed_date,duration_(secs),network_protocol,ip,bytes,accessed_Ffom,age,gender,country,membership,language,sales,returned,returned_amount,pay_method,timestamp,ano,mes,dia,hora
2017-03-20 07:00:11.629,4141,TCP  ,14.192.210.2092,389,Microsoft Edge,,Female,US,Premium,English,0.0,Yes,2700.765,Debit Card,2017-03-20 07:00:11.629,2017,3,20,7
2017-03-20 07:00:11.629,3713,TCP  ,14.192.210.2265,7561,Microsoft Edge,,Female,CA,Premium,English,20.92,No,0.0,Cash,2017-03-20 07:00:11.629,2017,3,20,7
2017-03-20 07:01:02.841,2831,TCP  ,14.194.217.24,46,Safari,,Male,NO,Premium,Spanish,162.64,No,0.0,Cash,2017-03-20 07:01:02.841,2017,3,20,7
2017-03-20 07:01:02.841,2831,TCP  ,14.194.71.82,40,Safari,,Female,CA,Premium,English,1500.4,No,0.0,Credit Card,2017-03-20 07:01:02.841,2017,3,20,7
2017-03-20 07:01:05.058,4848,TCP  ,14.201.120.195,314,Others,,Female,IT,Premium,English,15.69,No,0.0,Cash,2017-03-20 07:01:05.058,2017,3,20,7
2017-03-20 07:01:05.058,4365,TCP  ,14.201.205.54,374,Others,,Female,US,Premium,English,1500.4,No,0.0,Cash,2017-03-20 07:01:05.058,2017,3,20,7
2017-03-20 07:01:40.335,2761,TCP  ,14.28.51.88,46,Safari,,Male,JP,Premium,English,0.0,Yes,56.924,Others,2017-03-20 07:01:40.335,2017,3,20,7
2017-03-20 07:01:40.335,1534,TCP  ,14.28.51.88,40,Safari,,Female,IT,Premium,English,3000.85,No,0.0,Cash,2017-03-20 07:01:40.335,2017,3,20,7
2017-03-20 07:02:58.194,4713,TCP  ,14.96.181.20,46,Chrome,,Female,CA,Premium,English,900.24,No,0.0,Cash,2017-03-20 07:02:58.194,2017,3,20,7
2017-03-20 07:02:58.194,2850,TCP  ,14.96.6.52,40,Chrome,,Male,AR,Premium,English,81.32,No,0.0,Credit Card,2017-03-20 07:02:58.194,2017,3,20,7
2017-03-20 07:03:00.360,2832,TCP  ,14.97.35.117,92,Chrome,,Male,GB,Premium,English,0.0,Yes,130.112,Cash,2017-03-20 07:03:00.360,2017,3,20,7
2017-03-20 07:03:00.360,2256,TCP  ,14.97.72.185,44,Chrome,,Female,DE,Premium,English,0.0,Yes,25.088,Debit Card,2017-03-20 07:03:00.360,2017,3,20,7
2017-03-20 07:00:07.197,3216,ICMP ,14.98.137.236,46,Chrome,,Female,US,Premium,English,162.64,No,0.0,Cash,2017-03-20 07:00:07.197,2017,3,20,7
2017-03-20 07:00:07.197,4677,ICMP ,14.98.176.162,32,Chrome,,Male,IN,Premium,English,203.3,No,0.0,Cash,2017-03-20 07:00:07.197,2017,3,20,7
2017-03-20 07:00:22.871,4135,TCP  ,14.98.62.197,1285,Chrome,,Female,CA,Premium,English,35.84,No,0.0,Cash,2017-03-20 07:00:22.871,2017,3,20,7
2017-03-20 07:00:22.871,2037,TCP  ,14.99.108.227,340,Chrome,,Female,AR,Premium,English,35.84,No,0.0,Cash,2017-03-20 07:00:22.871,2017,3,20,7
2017-03-20 07:00:51.143,3596,TCP  ,14.99.143.10,1285,Chrome,,Female,PL,Premium,English,900.24,No,0.0,Debit Card,2017-03-20 07:00:51.143,2017,3,20,7
2017-03-20 07:00:51.143,3726,TCP  ,14.99.146.234,340,Chrome,,Female,IN,Premium,English,3000.85,No,0.0,Others,2017-03-20 07:00:51.143,2017,3,20,7
2017-03-20 07:02:03.238,4394,TCP  ,15.195.185.91,225,Others,,Male,KR,Premium,English,0.0,Yes,3.661,Credit Card,2017-03-20 07:02:03.238,2017,3,20,7
2017-03-20 07:02:03.238,1975,TCP  ,17.64.76.227,6630,Others,,Female,CA,Premium,English,26.15,No,0.0,Credit Card,2017-03-20 07:02:03.238,2017,3,20,7
2017-03-20 07:04:10.125,1834,TCP  ,17.82.99.115,46,Others,,Male,CN,Premium,English,0.0,Yes,675.18,Debit Card,2017-03-20 07:04:10.125,2017,3,20,7
2017-03-20 07:04:10.125,1853,TCP  ,23.104.161.155,40,Others,,Male,AT,Premium,English,600.16,No,0.0,Credit Card,2017-03-20 07:04:10.125,2017,3,20,7
2017-03-20 07:01:19.306,2887,TCP  ,23.104.161.172,1285,Others,,Female,US,Premium,English,1500.4,No,0.0,Cash,2017-03-20 07:01:19.306,2017,3,20,7
2017-03-20 07:01:19.306,2095,TCP  ,23.104.161.77,340,Others,,Female,CA,Premium,English,10.46,No,0.0,Cash,2017-03-20 07:01:19.306,2017,3,20,7
2017-03-20 07:01:40.309,2978,TCP  ,23.104.184.112,561,Mozilla Firefox,,Male,SE,Normal,English,23.46,No,0.0,Debit Card,2017-03-20 07:01:40.309,2017,3,20,7
2017-03-20 07:01:40.309,2990,TCP  ,23.104.184.143,589,Mozilla Firefox,,Female,CH,Normal,English,900.24,No,0.0,Debit Card,2017-03-20 07:01:40.309,2017,3,20,7
2017-03-20 07:01:40.366,3265,TCP  ,23.104.184.203,1728,Mozilla Firefox,,Male,IN,Normal,English,46.92,No,0.0,Cash,2017-03-20 07:01:40.366,2017,3,20,7
2017-03-20 07:01:40.366,2753,TCP  ,23.104.184.239,533,Mozilla Firefox,,Female,IN,Normal,English,35.19,No,0.0,Debit Card,2017-03-20 07:01:40.366,2017,3,20,7
2017-03-20 07:01:40.366,4747,TCP  ,23.104.184.253,702,Mozilla Firefox,,Male,US,Normal,English,1500.4,No,0.0,Others,2017-03-20 07:01:40.366,2017,3,20,7
2017-03-20 07:01:40.366,2295,TCP  ,23.104.184.62,586,Mozilla Firefox,,Female,NO,Normal,English,35.19,No,0.0,Cash,2017-03-20 07:01:40.366,2017,3,20,7
2017-03-20 07:01:40.367,2323,TCP  ,23.104.184.62,556,Android App,,Female,IN,Normal,English,60.6,No,0.0,Cash,2017-03-20 07:01:40.367,2017,3,20,7
2017-03-20 07:01:40.367,1513,TCP  ,23.104.184.72,515,Android App,,Female,JP,Normal,English,0.0,Yes,1425.38,Cash,2017-03-20 07:01:40.367,2017,3,20,7
2017-03-20 07:01:40.583,2410,TCP  ,23.104.184.90,702,Android App,,Female,PL,Normal,English,40.66,No,0.0,Cash,2017-03-20 07:01:40.583,2017,3,20,7
2017-03-20 07:01:40.583,3226,TCP  ,23.104.209.88,586,Android App,,Male,GB,Normal,English,600.16,No,0.0,Cash,2017-03-20 07:01:40.583,2017,3,20,7
2017-03-20 07:01:40.583,3793,TCP  ,23.105.136.101,556,Android App,,Female,CA,Normal,English,23.46,No,0.0,Debit Card,2017-03-20 07:01:40.583,2017,3,20,7
2017-03-20 07:01:40.583,3325,TCP  ,23.105.142.199,515,Android App,,Female,SE,Normal,English,0.0,Yes,56.924,Cash,2017-03-20 07:01:40.583,2017,3,20,7
2017-03-20 07:01:40.584,4617,TCP  ,23.105.145.228,561,Android App,,Female,JP,Normal,English,900.24,No,0.0,Others,2017-03-20 07:01:40.584,2017,3,20,7
