accessed_date,duration_(secs),network_protocol,ip,bytes,accessed_Ffom,age,gender,country,membership,language,sales,returned,returned_amount,pay_method,timestamp,ano,mes,dia,hora
2017-03-20 00:00:47.319,3669,TCP  ,172.56.5.88,46,Android App,,Male,CO,Premium,English,900.24,No,0.0,Debit Card,2017-03-20 00:00:47.319,2017,3,20,0
2017-03-20 00:00:47.319,2792,TCP  ,172.56.6.198,40,Android App,,Male,PL,Premium,English,0.0,Yes,15.69,Cash,2017-03-20 00:00:47.319,2017,3,20,0
2017-03-20 00:01:07.383,2857,TCP  ,172.58.104.189,277,Android App,,Female,PL,Premium,English,900.24,No,0.0,Cash,2017-03-20 00:01:07.383,2017,3,20,0
2017-03-20 00:01:07.383,2845,TCP  ,172.58.104.202,2430,Android App,,Male,IN,Premium,English,45.45,No,0.0,Debit Card,2017-03-20 00:01:07.383,2017,3,20,0
2017-03-20 00:01:58.908,3497,TCP  ,172.58.110.239,1029,Android App,,Female,IN,Premium,English,162.64,No,0.0,Cash,2017-03-20 00:01:58.908,2017,3,20,0
2017-03-20 00:01:58.908,4148,TCP  ,172.58.111.41,3405,Chrome,,Male,IN,Premium,English,1500.4,No,0.0,Debit Card,2017-03-20 00:01:58.908,2017,3,20,0
2017-03-20 00:00:16.586,4695,TCP  ,172.58.136.178,925,Mozilla Firefox,,Female,US,Premium,English,143.36,No,0.0,Cash,2017-03-20 00:00:16.586,2017,3,20,0
2017-03-20 00:00:16.586,3173,TCP  ,172.58.137.202,8533,Mozilla Firefox,,Male,NO,Premium,English,900.24,No,0.0,Cash,2017-03-20 00:00:16.586,2017,3,20,0
2017-03-20 00:00:44.412,3969,TCP  ,172.58.139.188,779,Mozilla Firefox,,Unknown,IN,Not Logged In,English,0.0,No,0.0,Debit Card,2017-03-20 00:00:44.412,2017,3,20,0
2017-03-20 00:00:44.412,4595,TCP  ,172.58.139.69,387,Mozilla Firefox,,Unknown,JP,Not Logged In,English,0.0,No,0.0,Cash,2017-03-20 00:00:44.412,2017,3,20,0
2017-03-20 00:02:22.530,2271,TCP  ,172.58.139.96,413,Mozilla Firefox,,Male,PL,Premium,English,15.69,No,0.0,Credit Card,2017-03-20 00:02:22.530,2017,3,20,0
2017-03-20 00:02:22.530,3286,TCP  ,172.58.140.148,3543,Mozilla Firefox,,Female,GB,Premium,English,121.98,No,0.0,Cash,2017-03-20 00:02:22.530,2017,3,20,0
