accessed_date,duration_(secs),network_protocol,ip,bytes,accessed_Ffom,age,gender,country,membership,language,sales,returned,returned_amount,pay_method,timestamp,ano,mes,dia,hora
2017-03-16 04:00:25.051,2956,TCP  ,63.165.163.20,1337,Android App,44,Female,CH,Premium,English,1800.51,No,0.0,Cash,2017-03-16 04:00:25.051,2017,3,16,4
2017-03-16 04:00:25.051,3566,TCP  ,63.215.196.51,1121,Android App,43,Male,US,Premium,English,1500.4,No,0.0,Credit Card,2017-03-16 04:00:25.051,2017,3,16,4
2017-03-16 04:00:31.308,1699,TCP  ,63.231.69.234,46,Android App,33,Female,CA,Premium,English,162.64,No,0.0,Credit Card,2017-03-16 04:00:31.308,2017,3,16,4
2017-03-16 04:00:31.308,2834,TCP  ,63.241.226.72,40,Android App,60,Female,AT,Premium,English,900.24,No,0.0,Credit Card,2017-03-16 04:00:31.308,2017,3,16,4
2017-03-16 04:01:31.803,1988,TCP  ,64.150.244.53,92,IOS App,53,Female,IN,Premium,English,26.15,No,0.0,Credit Card,2017-03-16 04:01:31.803,2017,3,16,4
2017-03-16 04:01:31.803,4995,TCP  ,64.15.83.146,44,IOS App,56,Female,CA,Premium,English,600.16,No,0.0,Cash,2017-03-16 04:01:31.803,2017,3,16,4
2017-03-16 04:01:36.605,3554,TCP  ,64.215.22.61,3249,Safari,32,Female,CH,Premium,Portuguese,0.0,Yes,107.52,Credit Card,2017-03-16 04:01:36.605,2017,3,16,4
2017-03-16 04:01:36.605,4113,TCP  ,64.215.22.65,2261,Safari,52,Male,IN,Premium,English,60.6,No,0.0,Debit Card,2017-03-16 04:01:36.605,2017,3,16,4
2017-03-16 04:01:57.936,4933,TCP  ,64.231.70.119,46,Others,41,Male,GB,Premium,English,162.64,No,0.0,Cash,2017-03-16 04:01:57.936,2017,3,16,4
2017-03-16 04:01:57.936,2330,TCP  ,64.231.96.148,40,Others,53,Male,CA,Premium,English,1500.4,No,0.0,Cash,2017-03-16 04:01:57.936,2017,3,16,4
2017-03-16 04:01:54.631,1875,TCP  ,64.235.37.111,3249,Safari,37,Male,CA,Premium,English,0.0,Yes,1500.4,Credit Card,2017-03-16 04:01:54.631,2017,3,16,4
2017-03-16 04:01:54.631,3968,TCP  ,64.237.213.164,2261,Safari,41,Female,AT,Premium,English,75.75,No,0.0,Others,2017-03-16 04:01:54.631,2017,3,16,4
2017-03-16 04:02:07.816,2603,TCP  ,64.237.52.135,46,Safari,36,Male,CA,Premium,English,15.69,No,0.0,Debit Card,2017-03-16 04:02:07.816,2017,3,16,4
2017-03-16 04:02:07.816,3648,TCP  ,64.25.21.16,40,Safari,60,Female,MX,Premium,English,26.15,No,0.0,Credit Card,2017-03-16 04:02:07.816,2017,3,16,4
2017-03-16 04:02:18.714,4119,TCP  ,64.46.40.101,46,Chrome,41,Female,US,Premium,English,0.0,Yes,179.2,Others,2017-03-16 04:02:18.714,2017,3,16,4
2017-03-16 04:02:18.714,1770,TCP  ,64.46.40.101,40,Chrome,63,Female,IT,Premium,English,35.84,No,0.0,Credit Card,2017-03-16 04:02:18.714,2017,3,16,4
2017-03-16 04:02:29.035,3654,TCP  ,64.62.219.87,3249,Mozilla Firefox,67,Female,DE,Premium,English,203.3,No,0.0,Cash,2017-03-16 04:02:29.035,2017,3,16,4
2017-03-16 04:02:29.035,2042,TCP  ,64.64.32.15,2157,Mozilla Firefox,51,Female,US,Premium,English,3000.85,No,0.0,Debit Card,2017-03-16 04:02:29.035,2017,3,16,4
2017-03-16 04:02:41.726,4155,TCP  ,64.68.250.106,46,Mozilla Firefox,60,Female,JP,Premium,English,20.92,No,0.0,Cash,2017-03-16 04:02:41.726,2017,3,16,4
2017-03-16 04:02:41.726,4150,TCP  ,64.71.166.39,40,Android App,58,Male,AU,Premium,English,5250.0,No,0.0,Cash,2017-03-16 04:02:41.726,2017,3,16,4
2017-03-16 04:02:41.817,4817,TCP  ,64.71.166.40,46,Android App,68,Female,IT,Premium,English,26.15,No,0.0,Debit Card,2017-03-16 04:02:41.817,2017,3,16,4
2017-03-16 04:02:41.817,2857,TCP  ,64.73.204.62,40,Android App,41,Female,RU,Premium,English,600.16,No,0.0,Cash,2017-03-16 04:02:41.817,2017,3,16,4
2017-03-16 04:02:37.217,4027,TCP  ,64.85.249.5,3249,Android App,68,Male,CA,Premium,English,0.0,Yes,143.36,Others,2017-03-16 04:02:37.217,2017,3,16,4
2017-03-16 04:02:37.217,4336,TCP  ,64.89.186.78,2157,Android App,38,Female,AU,Premium,English,900.24,No,0.0,Cash,2017-03-16 04:02:37.217,2017,3,16,4
2017-03-16 04:00:03.128,4080,TCP  ,65.185.183.199,2327,Mozilla Firefox,41,Female,CN,Premium,English,1500.4,No,0.0,Debit Card,2017-03-16 04:00:03.128,2017,3,16,4
2017-03-16 04:00:03.128,2052,TCP  ,65.190.128.54,3305,Mozilla Firefox,60,Male,CA,Premium,English,2100.0,No,0.0,Cash,2017-03-16 04:00:03.128,2017,3,16,4
2017-03-16 04:00:13.399,3568,TCP  ,65.190.54.239,556,Mozilla Firefox,51,Female,AT,Normal,English,2100.0,No,0.0,Debit Card,2017-03-16 04:00:13.399,2017,3,16,4
2017-03-16 04:00:13.399,4074,TCP  ,65.196.255.34,515,Mozilla Firefox,31,Female,GB,Normal,English,2400.68,No,0.0,Others,2017-03-16 04:00:13.399,2017,3,16,4
2017-03-16 04:00:13.444,1695,TCP  ,65.202.145.3,702,Mozilla Firefox,64,Male,CA,Normal,English,81.32,No,0.0,Debit Card,2017-03-16 04:00:13.444,2017,3,16,4
2017-03-16 04:00:13.444,1979,TCP  ,65.204.229.12,540,Mozilla Firefox,48,Male,JP,Normal,English,600.16,No,0.0,Debit Card,2017-03-16 04:00:13.444,2017,3,16,4
2017-03-16 04:00:06.615,3330,TCP  ,65.215.51.114,3185,Mozilla Firefox,62,Male,PL,Premium,English,203.3,No,0.0,Debit Card,2017-03-16 04:00:06.615,2017,3,16,4
2017-03-16 04:00:06.615,2074,TCP  ,65.24.47.202,2163,Mozilla Firefox,23,Female,CH,Premium,English,11.73,No,0.0,Others,2017-03-16 04:00:06.615,2017,3,16,4
2017-03-16 04:00:13.170,2465,TCP  ,65.26.233.83,2267,Mozilla Firefox,47,Male,US,Premium,English,600.16,No,0.0,Cash,2017-03-16 04:00:13.170,2017,3,16,4
2017-03-16 04:00:13.170,1524,TCP  ,65.27.182.2,3185,Mozilla Firefox,69,Male,RU,Premium,English,1500.4,No,0.0,Cash,2017-03-16 04:00:13.170,2017,3,16,4
2017-03-16 04:00:15.233,2844,TCP  ,65.29.153.59,3185,Android App,42,Female,US,Premium,English,15.69,No,0.0,Debit Card,2017-03-16 04:00:15.233,2017,3,16,4
2017-03-16 04:00:15.233,3059,TCP  ,65.29.153.77,2335,Chrome,27,Female,US,Premium,English,5.23,No,0.0,Credit Card,2017-03-16 04:00:15.233,2017,3,16,4
