accessed_date,duration_(secs),network_protocol,ip,bytes,accessed_Ffom,age,gender,country,membership,language,sales,returned,returned_amount,pay_method,timestamp,ano,mes,dia,hora
2017-03-16 12:00:25.344,4281,TCP  ,114.125.52.240,46,Microsoft Edge,42,Female,SE,Premium,English,60.6,No,0.0,Debit Card,2017-03-16 12:00:25.344,2017,3,16,12
2017-03-16 12:00:25.344,2113,TCP  ,114.125.52.254,40,IOS App,64,Male,CN,Premium,English,1500.4,No,0.0,Others,2017-03-16 12:00:25.344,2017,3,16,12
2017-03-16 12:00:57.193,3865,TCP  ,114.125.53.113,46,IOS App,64,Female,CH,Premium,English,0.0,Yes,121.98,Cash,2017-03-16 12:00:57.193,2017,3,16,12
2017-03-16 12:00:57.193,3000,TCP  ,114.125.57.51,40,IOS App,37,Male,US,Premium,French,20.92,No,0.0,Credit Card,2017-03-16 12:00:57.193,2017,3,16,12
2017-03-16 12:01:52.923,1593,TCP  ,114.125.9.177,46,Chrome,44,Female,IT,Premium,French,45.45,No,0.0,Cash,2017-03-16 12:01:52.923,2017,3,16,12
2017-03-16 12:01:52.923,4209,TCP  ,114.130.13.221,40,Chrome,27,Female,US,Premium,English,600.17,No,0.0,Debit Card,2017-03-16 12:01:52.923,2017,3,16,12
2017-03-16 12:03:44.272,3481,TCP  ,114.142.56.39,46,Chrome,28,Male,CH,Premium,italian,203.3,No,0.0,Cash,2017-03-16 12:03:44.272,2017,3,16,12
2017-03-16 12:03:44.272,3870,TCP  ,114.143.243.88,40,Chrome,30,Male,CH,Premium,English,0.0,Yes,1500.4,Credit Card,2017-03-16 12:03:44.272,2017,3,16,12
2017-03-16 12:01:40.040,2716,TCP  ,114.143.245.68,561,Others,52,Female,IT,Normal,English,0.0,Yes,40.66,Cash,2017-03-16 12:01:40.040,2017,3,16,12
2017-03-16 12:01:40.040,4249,TCP  ,114.143.46.77,589,Others,50,Female,AT,Normal,English,179.2,No,0.0,Cash,2017-03-16 12:01:40.040,2017,3,16,12
2017-03-16 12:01:40.040,2096,TCP  ,114.143.77.147,556,Others,61,Male,IE,Normal,English,46.92,No,0.0,Others,2017-03-16 12:01:40.040,2017,3,16,12
2017-03-16 12:01:40.040,1785,TCP  ,114.143.81.119,515,Others,64,Female,US,Normal,English,1500.4,No,0.0,Others,2017-03-16 12:01:40.040,2017,3,16,12
2017-03-16 12:01:40.040,1834,TCP  ,114.144.232.105,702,Others,60,Female,US,Normal,English,0.0,Yes,1800.51,Cash,2017-03-16 12:01:40.040,2017,3,16,12
2017-03-16 12:01:40.040,3784,TCP  ,114.151.10.146,586,Others,36,Female,CA,Normal,Japanese,1500.4,No,0.0,Others,2017-03-16 12:01:40.040,2017,3,16,12
2017-03-16 12:01:40.580,3983,TCP  ,114.153.79.133,561,Mozilla Firefox,65,Male,CH,Normal,swahili,20.92,No,0.0,Debit Card,2017-03-16 12:01:40.580,2017,3,16,12
2017-03-16 12:01:40.580,3275,TCP  ,114.156.93.33,589,Mozilla Firefox,23,Female,US,Normal,Japanese,26.15,No,0.0,Cash,2017-03-16 12:01:40.580,2017,3,16,12
2017-03-16 12:01:40.704,4177,TCP  ,114.167.191.51,702,Mozilla Firefox,63,Female,NO,Normal,English,0.0,Yes,58.65,Cash,2017-03-16 12:01:40.704,2017,3,16,12
2017-03-16 12:01:40.704,3641,TCP  ,114.168.197.2,586,Mozilla Firefox,38,Male,IT,Normal,Japanese,203.3,No,0.0,Credit Card,2017-03-16 12:01:40.704,2017,3,16,12
2017-03-16 12:01:41.729,3471,TCP  ,114.17.189.73,1725,Mozilla Firefox,26,Female,IT,Normal,Japanese,81.32,No,0.0,Cash,2017-03-16 12:01:41.729,2017,3,16,12
2017-03-16 12:01:41.729,4197,TCP  ,114.173.251.40,579,Mozilla Firefox,32,Male,CH,Normal,Japanese,26.15,No,0.0,Credit Card,2017-03-16 12:01:41.729,2017,3,16,12
2017-03-16 12:01:41.731,2020,TCP  ,114.173.56.64,639,Android App,67,Male,IT,Normal,Japanese,35.84,No,0.0,Cash,2017-03-16 12:01:41.731,2017,3,16,12
2017-03-16 12:01:41.731,4890,TCP  ,114.177.56.110,614,Android App,24,Male,IT,Normal,Japanese,15.69,No,0.0,Credit Card,2017-03-16 12:01:41.731,2017,3,16,12
2017-03-16 12:01:42.125,2931,TCP  ,114.178.173.201,556,Android App,35,Male,JP,Normal,English,71.68,No,0.0,Cash,2017-03-16 12:01:42.125,2017,3,16,12
2017-03-16 12:01:42.125,4844,TCP  ,114.179.70.31,515,Android App,39,Female,GB,Normal,English,179.2,No,0.0,Cash,2017-03-16 12:01:42.125,2017,3,16,12
2017-03-16 12:01:43.592,4482,TCP  ,114.190.14.12,1725,Android App,29,Male,PE,Normal,Japanese,1500.4,No,0.0,Cash,2017-03-16 12:01:43.592,2017,3,16,12
2017-03-16 12:01:43.592,3328,TCP  ,114.198.1.171,579,Android App,26,Female,CA,Normal,English,0.0,Yes,600.17,Cash,2017-03-16 12:01:43.592,2017,3,16,12
2017-03-16 12:01:43.592,4081,TCP  ,114.198.127.246,639,Android App,49,Female,GB,Normal,English,600.16,No,0.0,Cash,2017-03-16 12:01:43.592,2017,3,16,12
2017-03-16 12:01:43.592,4962,TCP  ,114.198.65.13,614,Android App,18,Female,SE,Normal,English,71.68,No,0.0,Debit Card,2017-03-16 12:01:43.592,2017,3,16,12
2017-03-16 12:04:53.831,1973,TCP  ,114.198.65.70,46,Android App,44,Male,CA,Premium,English,10.46,No,0.0,Cash,2017-03-16 12:04:53.831,2017,3,16,12
2017-03-16 12:04:53.831,3742,TCP  ,114.200.60.181,40,Android App,64,Female,IT,Premium,French,600.17,No,0.0,Debit Card,2017-03-16 12:04:53.831,2017,3,16,12
2017-03-16 12:05:00.400,3532,TCP  ,114.202.236.34,40,Android App,45,Male,IT,Premium,French,121.98,No,0.0,Others,2017-03-16 12:05:00.400,2017,3,16,12
2017-03-16 12:05:00.400,2016,TCP  ,114.238.215.165,46,Android App,23,Female,IT,Premium,English,3000.85,No,0.0,Debit Card,2017-03-16 12:05:00.400,2017,3,16,12
2017-03-16 12:05:05.155,3008,TCP  ,114.24.16.252,46,Android App,43,Male,CN,Premium,English,0.0,Yes,5.23,Debit Card,2017-03-16 12:05:05.155,2017,3,16,12
2017-03-16 12:05:05.155,2939,TCP  ,114.24.50.70,40,Android App,29,Male,IT,Premium,English,600.16,No,0.0,Debit Card,2017-03-16 12:05:05.155,2017,3,16,12
2017-03-16 12:05:07.399,2786,TCP  ,114.35.112.59,46,Android App,46,Female,US,Premium,English,0.0,Yes,35.84,Others,2017-03-16 12:05:07.399,2017,3,16,12
2017-03-16 12:05:07.399,3706,TCP  ,114.38.134.132,40,Android App,64,Male,IN,Premium,English,0.0,Yes,81.32,Cash,2017-03-16 12:05:07.399,2017,3,16,12
2017-03-16 12:05:15.099,1928,TCP  ,114.38.20.28,46,Android App,33,Female,IT,Premium,English,179.2,No,0.0,Cash,2017-03-16 12:05:15.099,2017,3,16,12
2017-03-16 12:05:15.099,1631,TCP  ,114.40.32.158,40,Android App,44,Female,IT,Premium,English,143.36,No,0.0,Debit Card,2017-03-16 12:05:15.099,2017,3,16,12
2017-03-16 12:05:31.611,4593,TCP  ,114.4.21.204,40,Android App,47,Female,US,Premium,English,46.92,No,0.0,Credit Card,2017-03-16 12:05:31.611,2017,3,16,12
2017-03-16 12:05:31.611,1932,TCP  ,114.4.21.205,46,Android App,60,Female,CA,Premium,French,26.15,No,0.0,Debit Card,2017-03-16 12:05:31.611,2017,3,16,12
2017-03-16 12:02:49.131,4813,TCP  ,114.4.83.96,2163,Android App,51,Female,SE,Premium,English,0.0,Yes,162.64,Credit Card,2017-03-16 12:02:49.131,2017,3,16,12
2017-03-16 12:02:49.131,2807,TCP  ,114.4.83.232,3185,Android App,69,Female,RU,Premium,English,0.0,Yes,203.3,Credit Card,2017-03-16 12:02:49.131,2017,3,16,12
2017-03-16 12:06:03.031,1900,TCP  ,114.43.40.177,92,Chrome,36,Male,IN,Premium,English,1500.4,No,0.0,Cash,2017-03-16 12:06:03.031,2017,3,16,12
2017-03-16 12:06:03.031,4089,TCP  ,114.77.1.193,40,Mozilla Firefox,20,Female,CA,Premium,English,20.92,No,0.0,Credit Card,2017-03-16 12:06:03.031,2017,3,16,12
2017-03-16 12:03:00.023,2102,TCP  ,114.79.13.126,2267,Mozilla Firefox,33,Female,NO,Premium,English,0.0,Yes,1200.32,Credit Card,2017-03-16 12:03:00.023,2017,3,16,12
2017-03-16 12:03:00.023,3428,TCP  ,114.79.13.288,3185,Mozilla Firefox,34,Female,US,Premium,English,40.66,No,0.0,Cash,2017-03-16 12:03:00.023,2017,3,16,12
