accessed_date,duration_(secs),network_protocol,ip,bytes,accessed_Ffom,age,gender,country,membership,language,sales,returned,returned_amount,pay_method,timestamp,ano,mes,dia,hora
2017-03-18 21:00:38.326,2043,TCP  ,93.82.104.74,40,Mozilla Firefox,38,Female,CA,Premium,German,107.52,No,0.0,Others,2017-03-18 21:00:38.326,2017,3,18,21
2017-03-18 21:00:38.326,3545,TCP  ,93.84.28.13,46,Mozilla Firefox,24,Male,CN,Premium,Russian,900.24,No,0.0,Cash,2017-03-18 21:00:38.326,2017,3,18,21
2017-03-18 21:01:28.149,3889,TCP  ,93.84.96.88,46,Mozilla Firefox,51,Female,AT,Premium,Russian,162.64,No,0.0,Credit Card,2017-03-18 21:01:28.149,2017,3,18,21
2017-03-18 21:01:28.149,4369,TCP  ,93.85.40.161,40,Android App,39,Male,US,Premium,Russian,5.23,No,0.0,Cash,2017-03-18 21:01:28.149,2017,3,18,21
2017-03-18 21:02:08.409,2110,TCP  ,94.117.29.178,40,Android App,25,Female,JP,Premium,English,23.46,No,0.0,Debit Card,2017-03-18 21:02:08.409,2017,3,18,21
2017-03-18 21:02:08.409,2277,TCP  ,94.12.149.107,46,Android App,46,Male,PL,Premium,Spanish,162.64,No,0.0,Cash,2017-03-18 21:02:08.409,2017,3,18,21
2017-03-18 21:00:08.445,2714,TCP  ,94.123.196.221,262,Android App,31,Female,GB,Premium,English,26.15,No,0.0,Credit Card,2017-03-18 21:00:08.445,2017,3,18,21
2017-03-18 21:00:08.445,4892,TCP  ,94.123.229.122,309,Android App,68,Female,CA,Premium,English,40.66,No,0.0,Cash,2017-03-18 21:00:08.445,2017,3,18,21
2017-03-18 21:02:41.426,3390,TCP  ,94.123.46.182,301,Android App,19,Female,SE,Premium,Spanish,600.16,No,0.0,Cash,2017-03-18 21:02:41.426,2017,3,18,21
2017-03-18 21:02:41.426,1581,TCP  ,94.129.105.251,4492,Android App,60,Female,JP,Premium,English,20.92,No,0.0,Others,2017-03-18 21:02:41.426,2017,3,18,21
2017-03-18 21:02:59.184,4219,TCP  ,94.129.97.231,46,Android App,25,Female,CH,Premium,English,900.24,No,0.0,Others,2017-03-18 21:02:59.184,2017,3,18,21
2017-03-18 21:02:59.184,4163,TCP  ,94.140.236.132,40,Android App,24,Male,US,Premium,Russian,121.98,No,0.0,Cash,2017-03-18 21:02:59.184,2017,3,18,21
2017-03-18 21:03:27.386,3295,TCP  ,94.144.63.99,106,Android App,43,Male,CA,Premium,English,900.24,No,0.0,Others,2017-03-18 21:03:27.386,2017,3,18,21
2017-03-18 21:03:27.386,2983,TCP  ,94.153.145.86,300,Android App,29,Female,AT,Premium,Russian,35.84,No,0.0,Debit Card,2017-03-18 21:03:27.386,2017,3,18,21
2017-03-18 21:01:47.233,4624,TCP  ,94.153.151.70,277,Android App,36,Male,CA,Premium,Russian,600.16,No,0.0,Cash,2017-03-18 21:01:47.233,2017,3,18,21
2017-03-18 21:01:47.233,3653,TCP  ,94.153.219.126,7690,Android App,40,Male,NO,Premium,Russian,23.46,No,0.0,Cash,2017-03-18 21:01:47.233,2017,3,18,21
2017-03-18 21:03:58.141,1610,TCP  ,94.154.209.136,40,Android App,63,Female,CA,Premium,Russian,900.24,No,0.0,Credit Card,2017-03-18 21:03:58.141,2017,3,18,21
2017-03-18 21:03:58.141,3416,TCP  ,94.154.220.157,46,Chrome,67,Male,MX,Premium,Spanish,0.0,Yes,945.0,Cash,2017-03-18 21:03:58.141,2017,3,18,21
2017-03-18 21:04:17.649,2186,TCP  ,94.155.193.6,493,Mozilla Firefox,60,Male,CA,Premium,English,81.32,No,0.0,Credit Card,2017-03-18 21:04:17.649,2017,3,18,21
2017-03-18 21:04:17.649,4582,TCP  ,94.155.99.94,478,Mozilla Firefox,35,Male,IT,Premium,English,203.3,No,0.0,Cash,2017-03-18 21:04:17.649,2017,3,18,21
2017-03-18 21:01:40.197,2859,TCP  ,94.156.67.228,561,Mozilla Firefox,69,Female,US,Normal,Spanish,1050.0,No,0.0,Credit Card,2017-03-18 21:01:40.197,2017,3,18,21
2017-03-18 21:01:40.197,2369,TCP  ,94.158.32.27,589,Mozilla Firefox,61,Female,US,Normal,Russian,40.66,No,0.0,Cash,2017-03-18 21:01:40.197,2017,3,18,21
2017-03-18 21:01:40.203,3896,TCP  ,94.158.39.170,1723,Mozilla Firefox,37,Male,US,Normal,Russian,900.24,No,0.0,Cash,2017-03-18 21:01:40.203,2017,3,18,21
2017-03-18 21:01:40.203,4684,TCP  ,94.158.44.89,579,Mozilla Firefox,31,Female,IT,Normal,Russian,40.66,No,0.0,Cash,2017-03-18 21:01:40.203,2017,3,18,21
2017-03-18 21:01:40.250,3180,TCP  ,94.158.95.129,702,Mozilla Firefox,33,Male,RU,Normal,Russian,1500.4,No,0.0,Cash,2017-03-18 21:01:40.250,2017,3,18,21
2017-03-18 21:01:40.250,3010,TCP  ,94.158.95.139,586,Mozilla Firefox,60,Male,RU,Normal,Russian,0.0,Yes,675.18,Cash,2017-03-18 21:01:40.250,2017,3,18,21
2017-03-18 21:01:40.250,2254,TCP  ,94.159.122.14,556,Mozilla Firefox,59,Female,JP,Normal,Russian,1800.51,No,0.0,Debit Card,2017-03-18 21:01:40.250,2017,3,18,21
2017-03-18 21:01:40.250,2653,TCP  ,94.163.28.141,515,Mozilla Firefox,41,Female,IT,Normal,italian,40.66,No,0.0,Cash,2017-03-18 21:01:40.250,2017,3,18,21
2017-03-18 21:01:40.572,3772,TCP  ,94.163.3.42,702,Android App,60,Female,US,Normal,italian,2400.68,No,0.0,Debit Card,2017-03-18 21:01:40.572,2017,3,18,21
2017-03-18 21:01:40.572,2873,TCP  ,94.174.10.196,586,Chrome,40,Female,IT,Normal,English,81.32,No,0.0,Others,2017-03-18 21:01:40.572,2017,3,18,21
