accessed_date,duration_(secs),network_protocol,ip,bytes,accessed_Ffom,age,gender,country,membership,language,sales,returned,returned_amount,pay_method,timestamp,ano,mes,dia,hora
2017-03-20 04:00:22.564,2103,TCP  ,196.116.175.175,46,IOS App,,Male,AT,Premium,English,5.23,No,0.0,Credit Card,2017-03-20 04:00:22.564,2017,3,20,4
2017-03-20 04:00:22.564,2501,TCP  ,196.12.14.227,40,IOS App,,Male,SE,Premium,English,10.46,No,0.0,Cash,2017-03-20 04:00:22.564,2017,3,20,4
2017-03-20 04:00:36.159,4430,TCP  ,196.13.185.6,46,IOS App,,Male,CN,Premium,English,600.16,No,0.0,Credit Card,2017-03-20 04:00:36.159,2017,3,20,4
2017-03-20 04:00:36.159,4569,TCP  ,196.140.171.97,40,IOS App,,Female,CH,Premium,English,5250.0,No,0.0,Cash,2017-03-20 04:00:36.159,2017,3,20,4
2017-03-20 04:01:32.869,3694,TCP  ,196.141.149.222,441,Chrome,,Male,IT,Premium,English,3000.85,No,0.0,Cash,2017-03-20 04:01:32.869,2017,3,20,4
2017-03-20 04:01:32.869,4483,TCP  ,196.150.44.197,1564,Chrome,,Male,CH,Premium,German,162.64,No,0.0,Cash,2017-03-20 04:01:32.869,2017,3,20,4
2017-03-20 04:01:38.497,2150,TCP  ,196.15.16.106,46,Chrome,,Male,US,Premium,English,3000.85,No,0.0,Cash,2017-03-20 04:01:38.497,2017,3,20,4
2017-03-20 04:01:38.497,1811,TCP  ,196.182.115.217,40,Chrome,,Male,RU,Premium,English,900.24,No,0.0,Cash,2017-03-20 04:01:38.497,2017,3,20,4
2017-03-20 04:02:06.957,4970,TCP  ,196.196.39.1040,40,Others,,Male,AT,Premium,English,2100.0,No,0.0,Cash,2017-03-20 04:02:06.957,2017,3,20,4
2017-03-20 04:02:06.957,4193,TCP  ,196.196.88.172,46,Others,,Female,IE,Premium,English,20.92,No,0.0,Cash,2017-03-20 04:02:06.957,2017,3,20,4
2017-03-20 04:02:28.616,2335,TCP  ,196.196.88.242,40,Others,,Male,US,Premium,English,0.0,Yes,450.12,Debit Card,2017-03-20 04:02:28.616,2017,3,20,4
2017-03-20 04:02:28.616,3944,TCP  ,196.196.88.93,46,Mozilla Firefox,,Female,US,Premium,English,1800.51,No,0.0,Credit Card,2017-03-20 04:02:28.616,2017,3,20,4
2017-03-20 04:00:05.639,4619,TCP  ,196.196.90.81,1285,Mozilla Firefox,,Male,US,Premium,English,107.52,No,0.0,Credit Card,2017-03-20 04:00:05.639,2017,3,20,4
2017-03-20 04:00:05.639,2963,TCP  ,196.196.90.83,340,Mozilla Firefox,,Female,NO,Premium,English,0.0,Yes,15.69,Cash,2017-03-20 04:00:05.639,2017,3,20,4
2017-03-20 04:03:01.532,2207,TCP  ,196.196.92.209,435,Mozilla Firefox,,Male,IT,Premium,English,143.36,No,0.0,Credit Card,2017-03-20 04:03:01.532,2017,3,20,4
2017-03-20 04:03:01.532,1579,TCP  ,196.196.92.43,1547,Android App,,Female,IT,Premium,English,900.24,No,0.0,Credit Card,2017-03-20 04:03:01.532,2017,3,20,4
2017-03-20 04:00:33.995,4502,TCP  ,196.196.92.52,1285,Android App,,Male,CH,Premium,English,600.16,No,0.0,Cash,2017-03-20 04:00:33.995,2017,3,20,4
2017-03-20 04:00:33.995,2977,TCP  ,196.196.92.52,340,Android App,,Female,IT,Premium,English,5250.0,No,0.0,Cash,2017-03-20 04:00:33.995,2017,3,20,4
2017-03-20 04:03:59.289,4274,TCP  ,196.200.27.199,40,Android App,,Female,IT,Premium,English,0.0,Yes,91.485,Credit Card,2017-03-20 04:03:59.289,2017,3,20,4
2017-03-20 04:03:59.289,3653,TCP  ,196.20.171.155,46,Android App,,Male,JP,Premium,English,1050.0,No,0.0,Cash,2017-03-20 04:03:59.289,2017,3,20,4
2017-03-20 04:01:01.778,3210,TCP  ,196.201.213.62,1285,Android App,,Female,GB,Premium,English,600.16,No,0.0,Debit Card,2017-03-20 04:01:01.778,2017,3,20,4
2017-03-20 04:01:01.778,3971,TCP  ,196.201.218.193,340,Android App,,Female,PE,Premium,English,20.92,No,0.0,Cash,2017-03-20 04:01:01.778,2017,3,20,4
2017-03-20 04:00:09.686,4722,TCP  ,196.201.218.195,426,Android App,,Female,CA,Premium,English,600.16,No,0.0,Cash,2017-03-20 04:00:09.686,2017,3,20,4
2017-03-20 04:00:09.686,2846,TCP  ,196.201.218.204,5875,Android App,,Male,GB,Premium,English,0.0,Yes,15.69,Cash,2017-03-20 04:00:09.686,2017,3,20,4
2017-03-20 04:01:29.876,3285,TCP  ,196.201.218.217,1285,Android App,,Female,SE,Premium,English,10.46,No,0.0,Cash,2017-03-20 04:01:29.876,2017,3,20,4
2017-03-20 04:01:29.876,2013,TCP  ,196.202.246.109,340,Android App,,Male,CA,Premium,English,2400.68,No,0.0,Debit Card,2017-03-20 04:01:29.876,2017,3,20,4
2017-03-20 04:01:40.268,3014,TCP  ,196.206.226.169,561,Android App,,Female,IT,Normal,English,0.0,Yes,675.18,Others,2017-03-20 04:01:40.268,2017,3,20,4
2017-03-20 04:01:40.268,4480,TCP  ,196.206.65.95,589,Android App,,Female,IT,Normal,English,0.0,Yes,3780.0,Credit Card,2017-03-20 04:01:40.268,2017,3,20,4
