accessed_date,duration_(secs),network_protocol,ip,bytes,accessed_Ffom,age,gender,country,membership,language,sales,returned,returned_amount,pay_method,timestamp,ano,mes,dia,hora
2017-03-15 01:00:09.660,4154,HTTP,24.205.54.12,2985,Android App,27,Female,US,Premium,Chinese,25.11,No,0.0,Cash,2017-03-15 01:00:09.660,2017,3,15,1
2017-03-15 01:00:09.660,1609,HTTP,24.205.56.80,2843,Android App,63,Female,IT,Premium,Chinese,29.78,No,0.0,Credit Card,2017-03-15 01:00:09.660,2017,3,15,1
2017-03-15 01:00:33.940,4429,HTTP,24.211.112.228,46,Android App,20,Female,PL,Premium,Chinese,695.7,No,0.0,Cash,2017-03-15 01:00:33.940,2017,3,15,1
2017-03-15 01:00:33.940,2885,HTTP,24.212.186.130,40,Android App,34,Male,CA,Premium,Chinese,15.66,No,0.0,Credit Card,2017-03-15 01:00:33.940,2017,3,15,1
2017-03-15 01:00:33.988,1951,HTTP,24.214.149.65,46,Android App,56,Male,CO,Premium,Chinese,28.854,No,0.0,Cash,2017-03-15 01:00:33.988,2017,3,15,1
2017-03-15 01:00:33.988,2650,HTTP,24.216.187.180,40,Android App,22,Male,PL,Premium,Chinese,47.82,No,0.0,Debit Card,2017-03-15 01:00:33.988,2017,3,15,1
2017-03-15 01:00:28.439,2187,HTTP,24.218.125.180,1029,Android App,61,Female,JP,Premium,Chinese,13.05,No,0.0,Cash,2017-03-15 01:00:28.439,2017,3,15,1
2017-03-15 01:00:28.439,4002,HTTP,24.218.146.230,4421,Android App,54,Male,CA,Premium,Chinese,93.78,No,0.0,Cash,2017-03-15 01:00:28.439,2017,3,15,1
2017-03-15 01:00:32.432,4350,HTTP,24.219.68.9,3146,Android App,63,Female,RU,Premium,Chinese,47.18,No,0.0,Cash,2017-03-15 01:00:32.432,2017,3,15,1
2017-03-15 01:00:32.432,1677,HTTP,24.220.209.99,3033,Android App,25,Male,AT,Premium,Chinese,19.68,No,0.0,Cash,2017-03-15 01:00:32.432,2017,3,15,1
2017-03-15 01:00:54.660,2297,HTTP,24.226.158.221,3077,Mozilla Firefox,31,Male,CN,Premium,Chinese,0.0,Yes,39.98,Cash,2017-03-15 01:00:54.660,2017,3,15,1
2017-03-15 01:00:54.660,2921,HTTP,24.226.98.150,2779,Mozilla Firefox,53,Male,RU,Premium,Chinese,220.776,No,0.0,Cash,2017-03-15 01:00:54.660,2017,3,15,1
2017-03-15 01:01:24.195,2583,HTTP,24.229.183.217,40,Mozilla Firefox,20,Male,JP,Premium,Chinese,0.0,Yes,75.792,Cash,2017-03-15 01:01:24.195,2017,3,15,1
2017-03-15 01:01:24.195,2838,HTTP,24.230.174.202,46,Mozilla Firefox,58,Female,CN,Premium,Chinese,145.568,No,0.0,Debit Card,2017-03-15 01:01:24.195,2017,3,15,1
2017-03-15 01:01:18.592,2635,HTTP,24.23.219.240,435,Mozilla Firefox,49,Male,CN,Premium,Chinese,123.256,No,0.0,Others,2017-03-15 01:01:18.592,2017,3,15,1
2017-03-15 01:01:18.592,4931,HTTP,24.234.103.146,2550,Mozilla Firefox,63,Male,CN,Premium,Chinese,23.68,No,0.0,Cash,2017-03-15 01:01:18.592,2017,3,15,1
2017-03-15 01:01:31.231,2215,HTTP,24.234.108.159,46,Mozilla Firefox,42,Male,US,Premium,Chinese,309.576,No,0.0,Cash,2017-03-15 01:01:31.231,2017,3,15,1
2017-03-15 01:01:31.231,4053,HTTP,24.234.142.137,40,Android App,40,Female,PL,Premium,Chinese,38.388,No,0.0,Cash,2017-03-15 01:01:31.231,2017,3,15,1
2017-03-15 01:01:18.215,4802,HTTP,24.234.214.92,3093,Chrome,28,Male,US,Premium,Chinese,95.994,No,0.0,Cash,2017-03-15 01:01:18.215,2017,3,15,1
2017-03-15 01:01:18.215,4955,HTTP,24.234.30.238,2779,Chrome,68,Female,IT,Premium,Chinese,239.952,No,0.0,Cash,2017-03-15 01:01:18.215,2017,3,15,1
2017-03-15 01:01:13.608,4519,HTTP,24.239.86.61,226,IOS App,22,Female,AT,Premium,Chinese,29.6,No,0.0,Cash,2017-03-15 01:01:13.608,2017,3,15,1
2017-03-15 01:01:13.608,4153,HTTP,24.240.16.208,480,IOS App,63,Female,CO,Premium,Chinese,17.088,No,0.0,Cash,2017-03-15 01:01:13.608,2017,3,15,1
2017-03-15 01:01:54.045,4997,HTTP,24.240.74.217,46,IOS App,51,Female,ZA,Premium,Chinese,912.75,No,0.0,Credit Card,2017-03-15 01:01:54.045,2017,3,15,1
