accessed_date,duration_(secs),network_protocol,ip,bytes,accessed_Ffom,age,gender,country,membership,language,sales,returned,returned_amount,pay_method,timestamp,ano,mes,dia,hora
2017-03-16 08:00:05.847,3162,TCP  ,95.133.112.75,92,Mozilla Firefox,64,Female,CN,Premium,Russian,15.69,No,0.0,Credit Card,2017-03-16 08:00:05.847,2017,3,16,8
2017-03-16 08:00:05.847,3477,TCP  ,95.133.18.79,40,Mozilla Firefox,63,Female,PE,Premium,Russian,203.3,No,0.0,Credit Card,2017-03-16 08:00:05.847,2017,3,16,8
2017-03-16 08:01:41.829,4218,TCP  ,95.14.18.88,46,IOS App,57,Male,DE,Premium,Spanish,600.16,No,0.0,Debit Card,2017-03-16 08:01:41.829,2017,3,16,8
2017-03-16 08:01:41.829,4619,TCP  ,95.14.223.108,40,IOS App,47,Female,RU,Premium,English,0.0,Yes,600.17,Cash,2017-03-16 08:01:41.829,2017,3,16,8
2017-03-16 08:02:55.898,2206,TCP  ,95.143.198.90,46,IOS App,60,Female,US,Premium,English,0.0,Yes,15.69,Others,2017-03-16 08:02:55.898,2017,3,16,8
2017-03-16 08:02:55.898,2799,TCP  ,95.144.140.238,40,IOS App,49,Female,IT,Premium,English,1500.4,No,0.0,Credit Card,2017-03-16 08:02:55.898,2017,3,16,8
2017-03-16 08:00:11.384,2684,TCP  ,95.144.67.238,556,Microsoft Edge,30,Male,IT,Normal,English,900.24,No,0.0,Debit Card,2017-03-16 08:00:11.384,2017,3,16,8
2017-03-16 08:00:11.384,2137,TCP  ,95.145.191.205,515,Microsoft Edge,38,Female,AR,Normal,English,900.24,No,0.0,Cash,2017-03-16 08:00:11.384,2017,3,16,8
2017-03-16 08:00:12.070,2191,TCP  ,95.145.251.173,702,Microsoft Edge,36,Female,JP,Normal,English,35.84,No,0.0,Credit Card,2017-03-16 08:00:12.070,2017,3,16,8
2017-03-16 08:00:12.070,2136,TCP  ,95.147.150.93,586,Microsoft Edge,54,Male,IN,Normal,English,900.24,No,0.0,Cash,2017-03-16 08:00:12.070,2017,3,16,8
